tweet_id,label
1.35724e+18,fake
1.24274e+18,real
1.24782e+18,fake
1.35632e+18,fake
1.24529e+18,real
1.31238e+18,real
1.28125e+18,fake
1.37572e+18,real
1.34066e+18,fake
1.36025e+18,fake
1.31338e+18,real
1.33637e+18,real
1.32771e+18,fake
1.32794e+18,real
1.27766e+18,real
1.35343e+18,fake
1.28329e+18,fake
1.35829e+18,real
1.36698e+18,fake
1.29555e+18,fake
1.33148e+18,fake
1.33633e+18,real
1.3147e+18,real
1.37505e+18,fake
1.33023e+18,fake
1.37714e+18,real
1.32831e+18,fake
1.32168e+18,fake
1.31966e+18,fake
1.28176e+18,fake
1.33912e+18,real
1.35039e+18,real
1.34061e+18,real
1.2954e+18,real
1.31558e+18,real
1.3297e+18,real
1.36525e+18,real
1.24889e+18,real
1.34789e+18,fake
1.37402e+18,fake
1.32354e+18,fake
1.34239e+18,fake
1.31649e+18,fake
1.24131e+18,real
1.29825e+18,real
1.32427e+18,real
1.37007e+18,fake
1.32205e+18,fake
1.33406e+18,real
1.30002e+18,fake
1.37472e+18,real
1.32104e+18,fake
1.34938e+18,fake
1.30737e+18,fake
1.30909e+18,real
1.36708e+18,fake
1.28522e+18,real
1.36504e+18,real
1.34241e+18,real
1.33146e+18,fake
1.24246e+18,real
1.3269e+18,fake
1.34757e+18,real
1.31384e+18,fake
1.31225e+18,real
1.3471e+18,fake
1.32372e+18,fake
1.35831e+18,real
1.33258e+18,fake
1.37472e+18,fake
1.28727e+18,real
1.34595e+18,fake
1.36521e+18,fake
1.3695e+18,fake
1.29143e+18,real
1.33743e+18,real
1.32246e+18,real
1.35094e+18,fake
1.28989e+18,fake
1.30448e+18,fake
1.31597e+18,real
1.34964e+18,fake
1.30721e+18,real
1.36848e+18,fake
1.31321e+18,real
1.34855e+18,real
1.31518e+18,real
1.36042e+18,fake
1.32898e+18,real
1.33153e+18,real
1.34641e+18,fake
1.31811e+18,real
1.35526e+18,real
1.36033e+18,real
1.23953e+18,fake
1.32476e+18,fake
1.36348e+18,real
1.31025e+18,fake
1.31598e+18,real
1.29098e+18,fake
1.36634e+18,fake
1.34161e+18,fake
1.3265e+18,real
1.30322e+18,real
1.31026e+18,real
1.34348e+18,real
1.35652e+18,real
1.37476e+18,fake
1.37323e+18,real
1.32614e+18,fake
1.28044e+18,real
1.29856e+18,real
1.31316e+18,real
1.36562e+18,fake
1.3062e+18,real
1.31226e+18,fake
1.34217e+18,real
1.24208e+18,real
1.3522e+18,real
1.32193e+18,fake
1.33728e+18,fake
1.33159e+18,fake
1.3286e+18,fake
1.36022e+18,fake
1.32832e+18,real
1.34596e+18,fake
1.29567e+18,real
1.32753e+18,real
1.34023e+18,real
1.36628e+18,real
1.35556e+18,fake
1.27386e+18,real
1.32116e+18,fake
1.29707e+18,fake
1.34169e+18,real
1.30971e+18,fake
1.33846e+18,real
1.3363e+18,fake
1.31829e+18,fake
1.32209e+18,real
1.34932e+18,fake
1.35107e+18,real
1.31313e+18,real
1.3208e+18,fake
1.35262e+18,fake
1.33377e+18,real
1.32284e+18,real
1.29576e+18,fake
1.36341e+18,fake
1.31355e+18,real
1.36988e+18,real
1.36306e+18,real
1.35508e+18,fake
1.33483e+18,fake
1.36661e+18,fake
1.36669e+18,fake
1.32399e+18,fake
1.35041e+18,real
1.32244e+18,fake
1.35845e+18,fake
1.34976e+18,fake
1.28038e+18,fake
1.37325e+18,real
1.36123e+18,real
1.34278e+18,real
1.23842e+18,real
1.32648e+18,real
1.28293e+18,real
1.33039e+18,real
1.30334e+18,real
1.34777e+18,fake
1.32168e+18,fake
1.35766e+18,fake
1.34931e+18,fake
1.32579e+18,fake
1.33137e+18,fake
1.28853e+18,real
1.33021e+18,fake
1.37103e+18,real
1.31197e+18,fake
1.31003e+18,fake
1.24236e+18,real
1.35412e+18,fake
1.2978e+18,real
1.37542e+18,fake
1.30643e+18,real
1.25906e+18,real
1.36488e+18,fake
1.36847e+18,fake
1.30984e+18,fake
1.31948e+18,fake
1.33523e+18,real
1.32986e+18,fake
1.29374e+18,fake
1.37516e+18,fake
1.36029e+18,fake
1.32242e+18,fake
1.31824e+18,real
1.33596e+18,real
1.35036e+18,real
1.367e+18,real
1.24608e+18,real
1.32682e+18,real
1.33482e+18,real
1.3137e+18,real
1.37588e+18,fake
1.31126e+18,real
1.28655e+18,real
1.36131e+18,real
1.31594e+18,real
1.31019e+18,real
1.33408e+18,real
1.28163e+18,real
1.34833e+18,real
1.37359e+18,real
1.36632e+18,fake
1.36716e+18,real
1.36311e+18,fake
1.34967e+18,real
1.33942e+18,fake
1.29652e+18,fake
1.31813e+18,fake
1.32283e+18,fake
1.29607e+18,real
1.33184e+18,fake
1.32873e+18,fake
1.31354e+18,fake
1.3543e+18,fake
1.2864e+18,fake
1.33006e+18,real
1.2997e+18,real
1.33657e+18,fake
1.36862e+18,fake
1.32106e+18,fake
1.33418e+18,fake
1.35705e+18,real
1.35773e+18,real
1.33153e+18,real
1.32356e+18,fake
1.33622e+18,fake
1.2431e+18,real
1.32752e+18,real
1.29797e+18,real
1.27789e+18,real
1.33295e+18,fake
1.30727e+18,real
1.34348e+18,real
1.29593e+18,real
1.33325e+18,fake
1.37802e+18,real
1.34828e+18,fake
1.24902e+18,real
1.30577e+18,real
1.29858e+18,real
1.36228e+18,real
1.3641e+18,real
1.36554e+18,real
1.33944e+18,real
1.31215e+18,real
1.32284e+18,fake
1.33842e+18,real
1.35686e+18,real
1.32662e+18,real
1.32866e+18,real
1.34357e+18,real
1.24418e+18,fake
1.34568e+18,real
1.31498e+18,fake
1.249e+18,real
1.31864e+18,fake
1.37074e+18,fake
1.33445e+18,fake
1.37828e+18,real
1.29492e+18,real
1.35796e+18,real
1.33871e+18,real
1.23994e+18,real
1.37143e+18,real
1.30718e+18,real
1.35975e+18,real
1.25036e+18,real
1.25217e+18,real
1.3304e+18,real
1.24281e+18,fake
1.3483e+18,fake
1.28481e+18,fake
1.35303e+18,real
1.35994e+18,fake
1.31959e+18,real
1.30154e+18,real
1.35904e+18,real
1.24457e+18,real
1.23807e+18,real
1.34642e+18,fake
1.33519e+18,real
1.32685e+18,fake
1.29493e+18,fake
1.26203e+18,fake
1.32585e+18,real
1.31504e+18,fake
1.33077e+18,fake
1.37591e+18,fake
1.36056e+18,fake
1.30499e+18,real
1.37143e+18,real
1.35298e+18,real
1.36053e+18,real
1.36557e+18,real
1.34713e+18,real
1.29669e+18,fake
1.36808e+18,fake
1.35413e+18,fake
1.35217e+18,fake
1.36067e+18,real
1.37682e+18,real
1.28122e+18,real
1.24236e+18,real
1.3091e+18,fake
1.33992e+18,fake
1.3142e+18,fake
1.32081e+18,real
1.35451e+18,real
1.35553e+18,fake
1.32494e+18,real
1.35904e+18,real
1.32274e+18,fake
1.33781e+18,fake
1.3755e+18,real
1.32225e+18,fake
1.36716e+18,fake
1.35936e+18,fake
1.34145e+18,fake
1.358e+18,real
1.32025e+18,real
1.36922e+18,real
1.3539e+18,fake
1.36634e+18,real
1.34822e+18,fake
1.31788e+18,fake
1.34677e+18,fake
1.35229e+18,real
1.3583e+18,real
1.32404e+18,fake
1.31414e+18,real
1.35907e+18,fake
1.34822e+18,fake
1.31753e+18,real
1.35478e+18,fake
1.36215e+18,fake
1.33807e+18,real
1.28745e+18,real
1.3475e+18,real
1.24522e+18,fake
1.31898e+18,fake
1.3547e+18,real
1.30251e+18,real
1.30581e+18,real
1.25471e+18,real
1.37829e+18,real
1.33694e+18,fake
1.3293e+18,real
1.34634e+18,fake
1.32637e+18,fake
1.2442e+18,real
1.32131e+18,fake
1.37393e+18,real
1.30039e+18,real
1.34022e+18,real
1.32831e+18,real
1.32682e+18,real
1.2812e+18,fake
1.34796e+18,real
1.33053e+18,fake
1.28301e+18,real
1.26206e+18,real
1.3587e+18,real
1.36052e+18,real
1.34074e+18,real
1.34784e+18,real
1.3514e+18,fake
1.33218e+18,real
1.29899e+18,real
1.34288e+18,fake
1.24976e+18,real
1.36124e+18,fake
1.36102e+18,real
1.32171e+18,fake
1.34181e+18,real
1.32323e+18,fake
1.31629e+18,fake
1.37477e+18,fake
1.37543e+18,fake
1.31805e+18,real
1.34669e+18,fake
1.35146e+18,fake
1.35356e+18,real
1.36095e+18,fake
1.36674e+18,real
1.33047e+18,real
1.30689e+18,real
1.29566e+18,real
1.34102e+18,real
1.31869e+18,fake
1.24539e+18,real
1.31467e+18,fake
1.36101e+18,fake
1.3337e+18,fake
1.31517e+18,fake
1.32071e+18,real
1.3471e+18,fake
1.30863e+18,real
1.32613e+18,real
1.36229e+18,fake
1.36049e+18,real
1.30245e+18,real
1.35871e+18,fake
1.31491e+18,real
1.30468e+18,fake
1.31967e+18,fake
1.32116e+18,fake
1.34834e+18,fake
1.36926e+18,fake
1.31354e+18,fake
1.33908e+18,real
1.33516e+18,fake
1.32834e+18,real
1.35373e+18,fake
1.32043e+18,fake
1.35451e+18,real
1.34972e+18,fake
1.309e+18,fake
1.30726e+18,real
1.37537e+18,real
1.24092e+18,real
1.23842e+18,fake
1.32897e+18,real
1.36749e+18,fake
1.32241e+18,fake
1.37286e+18,real
1.34131e+18,real
1.3483e+18,fake
1.34822e+18,real
1.32677e+18,fake
1.34464e+18,fake
1.33918e+18,real
1.34924e+18,real
1.24644e+18,fake
1.32624e+18,fake
1.3258e+18,fake
1.32789e+18,fake
1.29706e+18,real
1.34792e+18,fake
1.31862e+18,real
1.24508e+18,real
1.37505e+18,fake
1.36228e+18,real
1.321e+18,real
1.35653e+18,fake
1.29917e+18,fake
1.36669e+18,real
1.32898e+18,real
1.31442e+18,fake
1.24523e+18,real
1.31698e+18,real
1.33276e+18,fake
1.34314e+18,real
1.32801e+18,real
1.35624e+18,fake
1.2837e+18,real
1.26448e+18,fake
1.29457e+18,real
1.33185e+18,fake
1.32539e+18,fake
1.30975e+18,fake
1.33259e+18,real
1.24126e+18,real
1.24214e+18,fake
1.35189e+18,fake
1.31628e+18,real
1.35797e+18,real
1.30899e+18,fake
1.32475e+18,fake
1.31883e+18,fake
1.36919e+18,fake
1.32105e+18,fake
1.37501e+18,real
1.24125e+18,real
1.37176e+18,real
1.37359e+18,real
1.32823e+18,real
1.34634e+18,fake
1.31613e+18,fake
1.35624e+18,fake
1.26733e+18,real
1.33696e+18,real
1.3156e+18,fake
1.34357e+18,real
1.2407e+18,real
1.36772e+18,real
1.30429e+18,fake
1.31784e+18,real
1.31517e+18,fake
1.35183e+18,fake
1.24992e+18,real
1.2438e+18,real
1.31524e+18,real
1.35075e+18,real
1.33916e+18,real
1.34314e+18,fake
1.33372e+18,real
1.31442e+18,fake
1.37751e+18,real
1.32859e+18,fake
1.35986e+18,fake
1.27434e+18,real
1.33169e+18,fake
1.32869e+18,fake
1.28269e+18,fake
1.30363e+18,real
1.35476e+18,fake
1.25768e+18,fake
1.31203e+18,fake
1.36864e+18,fake
1.32043e+18,fake
1.36815e+18,fake
1.32134e+18,real
1.30833e+18,real
1.3663e+18,fake
1.31997e+18,fake
1.24793e+18,real
1.32278e+18,real
1.36887e+18,fake
1.31023e+18,real
1.31788e+18,fake
1.36572e+18,fake
1.33132e+18,fake
1.36312e+18,real
1.33414e+18,fake
1.33482e+18,real
1.24903e+18,real
1.35021e+18,fake
1.37802e+18,real
1.34126e+18,real
1.33694e+18,real
1.31528e+18,real
1.33045e+18,fake
1.31816e+18,real
1.31313e+18,real
1.30556e+18,real
1.32287e+18,fake
1.33153e+18,fake
1.36738e+18,fake
1.32244e+18,fake
1.3436e+18,real
1.24883e+18,real
1.34057e+18,fake
1.35258e+18,real
1.32943e+18,fake
1.31724e+18,fake
1.36847e+18,fake
1.29851e+18,real
1.37254e+18,fake
1.30833e+18,real
1.3498e+18,fake
1.34286e+18,real
1.35223e+18,real
1.36598e+18,fake
1.33835e+18,fake
1.32068e+18,real
1.33929e+18,real
1.3156e+18,fake
1.33006e+18,real
1.3113e+18,fake
1.34167e+18,real
1.32063e+18,real
1.30733e+18,real
1.34632e+18,fake
1.37643e+18,real
1.27136e+18,fake
1.35648e+18,real
1.32252e+18,fake
1.33618e+18,fake
1.30355e+18,real
1.34648e+18,real
1.3537e+18,real
1.31961e+18,fake
1.36346e+18,real
1.31018e+18,real
1.30259e+18,real
1.32624e+18,fake
1.32622e+18,fake
1.32752e+18,real
1.32693e+18,fake
1.32464e+18,real
1.3613e+18,fake
1.35217e+18,fake
1.35946e+18,real
1.34813e+18,fake
1.35619e+18,real
1.36597e+18,real
1.32283e+18,fake
1.32226e+18,fake
1.36864e+18,fake
1.33653e+18,fake
1.31194e+18,real
1.35785e+18,fake
1.33445e+18,real
1.351e+18,fake
1.33023e+18,fake
1.30725e+18,real
1.32968e+18,real
1.3179e+18,fake
1.25181e+18,real
1.31787e+18,fake
1.32645e+18,real
1.33985e+18,fake
1.33621e+18,real
1.33664e+18,real
1.35924e+18,fake
1.24686e+18,fake
1.32943e+18,fake
1.25409e+18,real
1.34581e+18,real
1.34903e+18,real
1.34908e+18,fake
1.37516e+18,fake
1.32836e+18,real
1.33482e+18,fake
1.36056e+18,fake
1.27797e+18,fake
1.32023e+18,fake
1.34562e+18,real
1.33847e+18,fake
1.35531e+18,fake
1.33483e+18,fake
1.32732e+18,fake
1.32865e+18,real
1.32356e+18,fake
1.34133e+18,real
1.31173e+18,real
1.2798e+18,fake
1.31996e+18,real
1.27405e+18,fake
1.33744e+18,fake
1.36893e+18,fake
1.31923e+18,real
1.3344e+18,real
1.35662e+18,real
1.3603e+18,real
1.32842e+18,fake
1.3464e+18,real
1.31893e+18,fake
1.29356e+18,fake
1.31067e+18,real
1.33023e+18,fake
1.36633e+18,fake
1.32141e+18,real
1.37105e+18,real
1.31724e+18,fake
1.36525e+18,real
1.35876e+18,real
1.34798e+18,fake
1.32022e+18,fake
1.33624e+18,fake
1.24241e+18,real
1.36844e+18,real
1.29346e+18,real
1.36479e+18,fake
1.308e+18,real
1.35231e+18,fake
1.24776e+18,fake
1.37875e+18,real
1.33415e+18,fake
1.36067e+18,fake
1.31345e+18,fake
1.32372e+18,real
1.36017e+18,real
1.29856e+18,real
1.32098e+18,real
1.31287e+18,fake
1.32175e+18,fake
1.32175e+18,fake
1.32602e+18,real
1.33401e+18,fake
1.36848e+18,fake
1.35916e+18,real
1.31778e+18,real
1.36626e+18,real
1.32357e+18,fake
1.33121e+18,real
1.34027e+18,fake
1.32492e+18,real
1.33907e+18,real
1.32225e+18,fake
1.3486e+18,fake
1.37168e+18,real
1.32892e+18,real
1.30945e+18,real
1.28094e+18,real
1.25048e+18,real
1.36847e+18,fake
1.37387e+18,real
1.35839e+18,real
1.30145e+18,real
1.37427e+18,fake
1.32471e+18,fake
1.30142e+18,real
1.32863e+18,fake
1.36847e+18,fake
1.32283e+18,fake
1.27837e+18,real
1.32785e+18,real
1.35558e+18,fake
1.33013e+18,fake
1.32783e+18,fake
1.32574e+18,fake
1.31846e+18,real
1.3268e+18,fake
1.35543e+18,real
1.36923e+18,fake
1.3692e+18,fake
1.37575e+18,real
1.31355e+18,fake
1.3661e+18,fake
1.35525e+18,real
1.34931e+18,fake
1.32286e+18,real
1.31597e+18,real
1.34343e+18,real
1.36227e+18,real
1.31529e+18,fake
1.32008e+18,fake
1.23887e+18,real
1.34936e+18,fake
1.34595e+18,fake
1.34343e+18,real
1.30763e+18,real
1.34057e+18,fake
1.3591e+18,real
1.32748e+18,fake
1.36886e+18,real
1.33113e+18,real
1.31573e+18,fake
1.35692e+18,real
1.35407e+18,fake
1.3408e+18,real
1.36126e+18,real
1.32147e+18,fake
1.32477e+18,fake
1.37031e+18,fake
1.3186e+18,fake
1.34432e+18,fake
1.31302e+18,real
1.30836e+18,real
1.24269e+18,real
1.35143e+18,fake
1.32105e+18,fake
1.25255e+18,fake
1.32617e+18,fake
1.31335e+18,real
1.33943e+18,real
1.31427e+18,real
1.31004e+18,fake
1.36847e+18,fake
1.25042e+18,real
1.34207e+18,real
1.33017e+18,fake
1.25725e+18,real
1.31355e+18,fake
1.33667e+18,fake
1.33089e+18,real
1.31849e+18,real
1.31067e+18,real
1.29719e+18,real
1.32394e+18,real
1.31384e+18,real
1.29428e+18,real
1.32551e+18,real
1.33372e+18,real
1.32141e+18,real
1.25013e+18,real
1.31967e+18,fake
1.35839e+18,fake
1.35785e+18,fake
1.35039e+18,fake
1.35902e+18,real
1.32426e+18,real
1.36117e+18,real
1.358e+18,real
1.23877e+18,real
1.32526e+18,real
1.24281e+18,fake
1.24576e+18,fake
1.31442e+18,fake
1.31056e+18,real
1.28438e+18,real
1.32545e+18,real
1.31758e+18,fake
1.31959e+18,real
1.33121e+18,fake
1.34848e+18,fake
1.33185e+18,fake
1.25072e+18,real
1.24034e+18,real
1.32931e+18,real
1.35613e+18,fake
1.33081e+18,fake
1.32694e+18,fake
1.26015e+18,real
1.30762e+18,real
1.37538e+18,real
1.2935e+18,real
1.24399e+18,real
1.32685e+18,fake
1.35762e+18,fake
1.30723e+18,real
1.35268e+18,real
1.36572e+18,fake
1.33227e+18,fake
1.3272e+18,fake
1.35632e+18,fake
1.36738e+18,fake
1.31482e+18,real
1.31019e+18,fake
1.32755e+18,fake
1.37359e+18,fake
1.3566e+18,fake
1.37904e+18,real
1.35977e+18,real
1.35286e+18,real
1.23878e+18,real
1.31354e+18,fake
1.29426e+18,fake
1.32382e+18,fake
1.32441e+18,fake
1.36318e+18,real
1.30145e+18,real
1.34074e+18,real
1.35881e+18,real
1.36598e+18,real
1.36892e+18,fake
1.3609e+18,real
1.35395e+18,fake
1.36051e+18,real
1.34601e+18,fake
1.36204e+18,fake
1.31416e+18,real
1.31559e+18,fake
1.3275e+18,fake
1.31953e+18,real
1.3349e+18,fake
1.35046e+18,real
1.33952e+18,real
1.28696e+18,real
1.31901e+18,fake
1.3432e+18,real
1.30848e+18,fake
1.24279e+18,real
1.3066e+18,real
1.30576e+18,real
1.35904e+18,real
1.3609e+18,real
1.35218e+18,real
1.29453e+18,real
1.33418e+18,fake
1.34677e+18,real
1.36561e+18,real
1.32575e+18,real
1.36632e+18,fake
1.36851e+18,real
1.35451e+18,real
1.31419e+18,fake
1.32829e+18,real
1.34669e+18,real
1.31271e+18,real
1.32035e+18,fake
1.33546e+18,fake
1.29747e+18,real
1.30541e+18,real
1.31851e+18,real
1.3406e+18,fake
1.308e+18,real
1.35298e+18,real
1.3239e+18,fake
1.28494e+18,real
1.36229e+18,real
1.37359e+18,real
1.33191e+18,fake
1.32107e+18,real
1.36812e+18,real
1.34401e+18,real
1.34776e+18,fake
1.32281e+18,fake
1.36672e+18,fake
1.31888e+18,real
1.36642e+18,real
1.35047e+18,fake
1.30324e+18,real
1.34646e+18,fake
1.36927e+18,fake
1.37542e+18,fake
1.2931e+18,fake
1.34634e+18,fake
1.3468e+18,fake
1.2999e+18,fake
1.35632e+18,fake
1.30956e+18,fake
1.32974e+18,fake
1.32977e+18,fake
1.35074e+18,real
1.32434e+18,real
1.32314e+18,fake
1.33426e+18,fake
1.34098e+18,real
1.36863e+18,fake
1.25183e+18,real
1.36318e+18,fake
1.31758e+18,fake
1.33436e+18,real
1.32101e+18,real
1.30721e+18,real
1.37794e+18,real
1.3248e+18,fake
1.33986e+18,real
1.30941e+18,real
1.34242e+18,real
1.35885e+18,fake
1.35431e+18,fake
1.27434e+18,real
1.34777e+18,fake
1.32647e+18,real
1.29325e+18,fake
1.36103e+18,real
1.3268e+18,fake
1.29638e+18,real
1.33166e+18,real
1.36702e+18,real
1.31376e+18,real
1.33731e+18,fake
1.32574e+18,fake
1.3334e+18,fake
1.37582e+18,real
1.32894e+18,real
1.2949e+18,real
1.36101e+18,real
1.34223e+18,fake
1.34907e+18,real
1.31634e+18,real
1.33001e+18,fake
1.33263e+18,fake
1.34471e+18,fake
1.34933e+18,fake
1.28687e+18,fake
1.33561e+18,real
1.3315e+18,real
1.29703e+18,fake
1.24355e+18,real
1.37335e+18,fake
1.24217e+18,real
1.31794e+18,fake
1.37511e+18,fake
1.31197e+18,real
1.32402e+18,real
1.3696e+18,real
1.32686e+18,fake
1.37589e+18,fake
1.33113e+18,real
1.32792e+18,real
1.32546e+18,fake
1.32642e+18,real
1.31094e+18,real
1.27757e+18,real
1.29892e+18,real
1.3689e+18,real
1.31778e+18,fake
1.32587e+18,fake
1.32653e+18,fake
1.34064e+18,real
1.34058e+18,real
1.30318e+18,real
1.36804e+18,fake
1.34382e+18,real
1.30976e+18,real
1.35888e+18,fake
1.34097e+18,real
1.34678e+18,fake
1.35551e+18,fake
1.34248e+18,fake
1.36828e+18,real
1.34619e+18,fake
1.34747e+18,real
1.32367e+18,fake
1.34829e+18,fake
1.32501e+18,real
1.36229e+18,fake
1.35886e+18,fake
1.35401e+18,real
1.35612e+18,fake
1.28484e+18,fake
1.33079e+18,fake
1.32181e+18,real
1.32903e+18,real
1.36707e+18,fake
1.32586e+18,fake
1.33699e+18,real
1.30771e+18,real
1.32205e+18,real
1.32475e+18,fake
1.30753e+18,real
1.32319e+18,real
1.30442e+18,fake
1.24347e+18,real
1.23837e+18,real
1.35587e+18,real
1.24207e+18,real
1.32314e+18,fake
1.24133e+18,real
1.37536e+18,real
1.35655e+18,real
1.31334e+18,real
1.34024e+18,real
1.31517e+18,fake
1.31595e+18,fake
1.31344e+18,real
1.34792e+18,fake
1.33592e+18,fake
1.28204e+18,fake
1.3375e+18,fake
1.27009e+18,fake
1.24401e+18,real
1.34493e+18,real
1.28701e+18,real
1.28204e+18,fake
1.31599e+18,real
1.35501e+18,fake
1.34964e+18,fake
1.34164e+18,real
1.36444e+18,real
1.37725e+18,real
1.34686e+18,real
1.35146e+18,fake
1.33854e+18,real
1.34638e+18,real
1.36344e+18,real
1.32772e+18,fake
1.35144e+18,real
1.31773e+18,real
1.32756e+18,real
1.3667e+18,real
1.28872e+18,real
1.33037e+18,fake
1.30554e+18,real
1.31416e+18,fake
1.29739e+18,fake
1.31752e+18,fake
1.28515e+18,real
1.2953e+18,real
1.24072e+18,real
1.32934e+18,real
1.33336e+18,real
1.31602e+18,real
1.31844e+18,real
1.35689e+18,real
1.36818e+18,fake
1.30173e+18,fake
1.34136e+18,real
1.36209e+18,fake
1.32025e+18,real
1.33481e+18,real
1.35904e+18,real
1.31894e+18,fake
1.34777e+18,fake
1.32402e+18,fake
1.32326e+18,real
1.35597e+18,fake
1.28589e+18,real
1.24783e+18,real
1.283e+18,real
1.34015e+18,fake
1.34353e+18,real
1.32167e+18,fake
1.30825e+18,fake
1.33769e+18,fake
1.29527e+18,fake
1.31643e+18,fake
1.35596e+18,real
1.32985e+18,fake
1.32648e+18,real
1.32766e+18,fake
1.33994e+18,fake
1.36236e+18,fake
1.32865e+18,fake
1.31299e+18,real
1.30363e+18,real
1.33414e+18,real
1.33189e+18,fake
1.34683e+18,real
1.33533e+18,fake
1.3301e+18,fake
1.34754e+18,real
1.33907e+18,fake
1.36851e+18,real
1.33021e+18,fake
1.37104e+18,real
1.37654e+18,fake
1.33768e+18,real
1.35598e+18,fake
1.32315e+18,fake
1.29602e+18,real
1.34604e+18,real
1.32934e+18,real
1.29812e+18,real
1.33374e+18,fake
1.33496e+18,fake
1.37093e+18,fake
1.33952e+18,real
1.34387e+18,real
1.32405e+18,real
1.28987e+18,real
1.29819e+18,real
1.33653e+18,real
1.32699e+18,fake
1.29706e+18,real
1.37286e+18,real
1.36304e+18,real
1.36603e+18,fake
1.35666e+18,real
1.37299e+18,fake
1.33148e+18,fake
1.3228e+18,real
1.36197e+18,real
1.32831e+18,fake
1.37509e+18,fake
1.32827e+18,fake
1.32286e+18,fake
1.34829e+18,fake
1.31804e+18,fake
1.35836e+18,real
1.31161e+18,real
1.36609e+18,real
1.32613e+18,fake
1.35005e+18,fake
1.30073e+18,real
1.33879e+18,fake
1.32395e+18,fake
1.36521e+18,fake
1.32827e+18,fake
1.35193e+18,fake
1.3262e+18,fake
1.34967e+18,fake
1.34573e+18,fake
1.241e+18,real
1.29339e+18,real
1.35281e+18,fake
1.37275e+18,fake
1.34813e+18,fake
1.23857e+18,real
1.36318e+18,fake
1.35939e+18,fake
1.37177e+18,real
1.33051e+18,fake
1.35646e+18,real
1.3147e+18,fake
1.31196e+18,fake
1.33207e+18,fake
1.34496e+18,fake
1.34899e+18,real
1.34312e+18,real
1.33915e+18,fake
1.32022e+18,fake
1.28513e+18,real
1.33206e+18,fake
1.3717e+18,fake
1.33171e+18,fake
1.33038e+18,real
1.37482e+18,fake
1.32676e+18,fake
1.36538e+18,fake
1.35e+18,real
1.35414e+18,fake
1.32748e+18,fake
1.32755e+18,real
1.28145e+18,fake
1.36272e+18,real
1.32167e+18,fake
1.36452e+18,real
1.3079e+18,real
1.31935e+18,fake
1.31126e+18,real
1.37069e+18,real
1.32244e+18,real
1.36497e+18,real
1.31533e+18,fake
1.35553e+18,fake
1.3373e+18,real
1.35121e+18,fake
1.35531e+18,fake
1.37519e+18,fake
1.34654e+18,fake
1.36862e+18,real
1.32842e+18,fake
1.3243e+18,real
1.36022e+18,real
1.31719e+18,fake
1.33169e+18,real
1.3578e+18,real
1.24314e+18,real
1.24383e+18,real
1.23848e+18,real
1.30327e+18,real
1.36732e+18,fake
1.3288e+18,real
1.32003e+18,fake
1.35247e+18,fake
1.2458e+18,real
1.35987e+18,fake
1.37496e+18,real
1.37551e+18,fake
1.3214e+18,real
1.33185e+18,fake
1.34132e+18,fake
1.35598e+18,fake
1.33984e+18,fake
1.36641e+18,real
1.32216e+18,fake
1.33698e+18,real
1.36965e+18,fake
1.25906e+18,real
1.34641e+18,fake
1.31431e+18,fake
1.324e+18,fake
1.33006e+18,real
1.35036e+18,fake
1.33077e+18,fake
1.29759e+18,real
1.34848e+18,fake
1.34356e+18,real
1.37591e+18,fake
1.37027e+18,fake
1.3199e+18,real
1.31531e+18,fake
1.3648e+18,fake
1.35551e+18,fake
1.35476e+18,fake
1.34621e+18,real
1.31932e+18,fake
1.32842e+18,fake
1.31884e+18,real
1.24094e+18,real
1.35415e+18,fake
1.3698e+18,fake
1.32279e+18,real
1.35659e+18,real
1.35556e+18,fake
1.32795e+18,real
1.34032e+18,fake
1.32839e+18,fake
1.2503e+18,real
1.32105e+18,fake
1.36105e+18,fake
1.28488e+18,real
1.31346e+18,fake
1.35501e+18,fake
1.29778e+18,fake
1.33697e+18,real
1.29451e+18,real
1.28914e+18,real
1.35216e+18,fake
1.37466e+18,real
1.31778e+18,fake
1.35124e+18,fake
1.36461e+18,fake
1.31645e+18,real
1.33005e+18,real
1.32082e+18,fake
1.31744e+18,fake
1.32104e+18,real
1.35233e+18,real
1.36924e+18,real
1.35796e+18,real
1.37115e+18,fake
1.37247e+18,real
1.31304e+18,real
1.33351e+18,real
1.25011e+18,real
1.36847e+18,fake
1.32287e+18,real
1.32406e+18,fake
1.3406e+18,fake
1.29779e+18,real
1.37026e+18,real
1.32892e+18,real
1.32544e+18,fake
1.33626e+18,real
1.24319e+18,real
1.33082e+18,real
1.33345e+18,fake
1.26341e+18,real
1.3537e+18,real
1.36527e+18,fake
1.32823e+18,fake
1.32026e+18,real
1.29429e+18,fake
1.32798e+18,fake
1.37142e+18,real
1.31499e+18,fake
1.36272e+18,real
1.30221e+18,real
1.34107e+18,fake
1.37579e+18,fake
1.31083e+18,real
1.36048e+18,fake
1.34387e+18,real
1.36277e+18,fake
1.29413e+18,real
1.33514e+18,real
1.34757e+18,fake
1.27714e+18,fake
1.32429e+18,fake
1.28666e+18,fake
1.33802e+18,fake
1.31498e+18,fake
1.34815e+18,fake
1.34031e+18,fake
1.31929e+18,fake
1.34217e+18,real
1.29785e+18,real
1.36054e+18,real
1.36625e+18,real
1.32104e+18,fake
1.28481e+18,fake
1.31384e+18,real
1.35411e+18,fake
1.284e+18,real
1.3698e+18,fake
