urls,photos,video,Label,text_length,tweet_hash
1,0,0.0,1,42.0,8fe7bbacf28df588f3aa1b5a75e86cb453b7d70e6797669472ffe0fcec999f87
0,0,0.0,0,24.0,3e3621ec9ed0ac97f0c3c845d9ca26279fc111746a2ceb32197b3f258ce695e7
0,0,1.0,1,41.0,5c9458ae8498a933046c2af402fb8c40be354b53f02878f2e8efd225ddecfba4
0,0,0.0,0,40.0,57fa02e9e25ab4cd62e065b96df2fef30d602ec1b27a9ed1e459ab471316a956
0,0,1.0,0,47.0,67889c99c4cf9158cddce76aa07181145e474ec0aa18a4104174996c38b11f18
1,0,0.0,1,15.0,05dc031d88d42c89ef412891e2deb3e18e0c5e2187fef3d4ac47c9c30b468dbb
1,1,1.0,1,13.0,e4ef928824ea55d2295ecdf13ce9ea497f0547d08cf8ebf3f7aa767d1bcd975c
0,0,0.0,0,55.0,13ac794798a4b6487a509d893488ab24d3555c1dba46db91b825cbcf4bc43da2
1,0,0.0,1,36.0,7dced335fcfd53cc5c469756906027aff8d2b76f5e59f3e84288aed783fa539f
0,0,1.0,0,6.0,6c36f0fb1ee7a53bafc63c46380b630c5d200a48ad866dca98c2dc605abdc73f
1,0,0.0,0,36.0,c9fc93f446c349613c2346946d0bc7608c37d661a3404267b67b25ebc873897d
0,0,0.0,0,55.0,7b070216525dbef65dcf32147d1c6a19da997cff49a44899199d46f64acd4dc9
0,1,1.0,1,19.0,87011a375a2cec5deb468b7d01c2530ae2e9b84afeff7404eecfbc0b10754c64
0,0,0.0,0,22.0,d00f95c5d1431b6dac30d0a8e307329b69fe51390f73efc57be6f5e4a386e70f
0,0,0.0,0,36.0,378abc1b69c80a59a3f1cc9cf1d964096268357387017a5443d77dde8849dbe8
0,0,0.0,0,31.0,9a51fff0fa1f61de55f2cdf132ca76cc14da2085507a9e7d3ccb8e3c1ee69ae9
0,0,0.0,0,26.0,6008a3cf0b025af7edfb1bfbd220e8113c79378240f08b0e76ed657d1c379831
0,1,1.0,0,56.0,7b12589b068e83ccca90f5a45a11853cbcdcc7cdd9aaaab84cedee2b087b8cc3
0,0,0.0,0,9.0,a4117bc143692aad8734e4e162caf2c0b39181e3d1ba3f4a72c7ba59a204f8fd
1,0,0.0,1,40.0,f4321fb8496bc21d4f8dde3100c778d61867b4ce32bf8dadcc84149cfd883a33
0,0,0.0,0,61.0,80ff10c27dc73cc8175b92657591ae5f7ff6009ef922b0e8e28ddfa8d14019a4
0,0,1.0,1,53.0,6738dc516ccd23fca675ec60f4b6796a3ac3e840a282f7c2d9f1bf29196a29c5
0,0,0.0,0,11.0,3419663964fa3bccb49b22751a49f30e02f3d7d860517d06ac700d77f5e59dc8
0,0,0.0,0,19.0,12f5f587c1ffd6d88e21ca31333abd9ab7bb082128cac5d05774e81c492b54ac
0,0,0.0,0,18.0,7afda6db2caef9bc2a295f953257b31a1e5770fceafe81716b629112d57ae775
1,0,0.0,0,32.0,013204855f44ab2a3e09d8347da299e23247af09851ff18a091e791f2e1515e9
0,0,0.0,1,56.0,212c6ce5d6e99e02558d1ea7c2099b0956a23d6fb139c13cb8e470bb4d06b3d9
0,0,1.0,0,46.0,927e6cde226fddc2e6219b5397f7c4a51da3ee09c0c74e787b36c838458dc889
0,0,1.0,1,48.0,8b26b96263719ce8cacc451766da75e8ee74e886c4d1f97ba11f181e9a5d0789
1,0,0.0,1,48.0,7b81a19cdd08636afc3754cae483253757c3501174e755a23e2b9fd1e2eb170f
1,1,1.0,1,16.0,de821780543ab37e0750b1b83c4c79eac70be500e0661d1c6f7c4340381c44f4
1,1,1.0,0,24.0,b5ac8b904cd55074030723795d48589476be13f19a60e480e733640583c6a80a
0,1,1.0,0,60.0,926bc1b4c786bf5edc267d8dc687c5fbbd475fef69d2100f2602f1b4bdaf04db
1,0,0.0,1,48.0,537a004265f74181b5eb48aea7c1791d817cf625100421113a2360925953e665
0,0,1.0,1,48.0,4b8595fa703e156d38cd58c83f4f0203035d214b82c5a1bfdbc2dd90848398a7
0,1,1.0,0,58.0,215aa2c68a2d36eee0f7fcf5ac7b068bbc263a35e380e424f0be4b6c23463986
0,0,0.0,1,24.0,338aedf041314ba6b8ddb76e7d1244704ca3488990b60ef33d8b51ec7a04bca5
0,1,1.0,0,15.0,199209f023d100aba71ed91c46c574ea2c51dbbc9d61a4eaa5dfced675efdc41
0,1,1.0,0,25.0,f80a2a7a7fc812dead9a8d91c906c4c52fd14880b9001805303178a4ef50b489
0,0,0.0,0,55.0,b360cc249961c0bf22ac0fe3c316034c12ee905cd17853a98c53aa278ef9a552
1,0,0.0,1,33.0,179a045b6ef1b35006db2c534cbc4a0d134422bf550701f52d3659a0ac4a3da0
1,0,0.0,1,50.0,19e4682975d4f5e097ca0126d40ee4b35d9ae70946d98b3ef469f4b479b23a1d
0,0,0.0,0,62.0,206916e79fb60dcdae683621d1fffe892ac67518838d04e60fd2e07dd942ab6a
0,0,0.0,0,27.0,b339280fa12e0928ac0298dd9d8d9c12a6dcc371f5c7cfda6d2a15414942dd97
0,0,0.0,1,22.0,cbbeb7490534b14b16a043caf096726a058325fabbd7e9e980384c0bbf2fba2d
1,0,0.0,1,40.0,3cae84d7e6359adce24bd13c2dca8f388d4074ca3a8650bccdde7e803e780301
0,0,0.0,0,6.0,e4c62857b6e61b8947889f2fb09bf231f0572c733c0a3bb662be35fe18096c87
0,0,0.0,0,69.0,5b0dc2322c5dc95d08155240c87eb88e5c5b44c5bc9f97a1dfbcf71baa013f9c
0,0,0.0,0,59.0,c0aae59a61c339ccddbc727e9241fc60b6db0a40e56e639d3c3b500840e69f77
0,0,0.0,0,52.0,1d46ae5d254bc1b20546002f8c9e23f9db7aa46b0033714a51d7f21dbcf684dc
0,0,0.0,0,15.0,2f2b108c9b15f5b1355e8c063d7a007b59a9c9591458a4658f4ee36c8d7b98c9
0,0,0.0,0,17.0,d1738178f853d6745c3bb6f4670cf094ffaa219a0793b99af7617d4e61818d7c
0,1,1.0,0,17.0,b9a6a0e120e7eb705629c0b31ddd5cf768f0f28867ea2d3b383050b24519c5b9
0,0,0.0,1,6.0,670f34315e9a70da4b72850799e0bc4a59b176ec3a51aa841b144602ba302182
0,1,1.0,1,49.0,af0cbd5e7b3b4c981be2b9833acc0e4da45d120635b3714a885dfa34a597ac63
0,0,0.0,0,43.0,abefa7d80cc9565aebc60f710999192b74ff5f74d7ff4e7c3922ab79ba3fe580
0,0,0.0,0,32.0,62b9a97c9462e3f85b26dedc6bf03447d12587d10e1cce9146508ca7270082ca
0,0,1.0,0,25.0,6a756381ad5ba4e37d721216d8ef3005a80b6ef1a8d3053a465894f948582f4b
0,0,0.0,0,3.0,bfab33cf47cc65653cc7e5b44fa02e64082bdde6e3c7a449bc84d93d931b6a5d
0,1,1.0,0,32.0,e321c6a87012c36788d8c1200ed2957ab9d9fe10cf429fa526216a550a0a0fe3
0,0,0.0,0,24.0,bbb8566ad7e6a403d4ed0b31f72e776af6e58b4a078def4803dac9970afd0b1c
0,0,0.0,0,9.0,bf18f9f917479634c2dfc741fa6da93d492271b58267405f76675e33db70e38b
0,0,0.0,0,6.0,bd393efa4671bc1ac5fd6ef2f6e88da6b9ea48b6717e1bb028cb9688647bef6e
0,0,0.0,1,43.0,569da3f489f4e8333eed2f4803a9a0f54fcd2a3ecc9386be20d19501b54e6849
1,0,0.0,1,49.0,f778f6587d8dd307e08f1b3848dbd1d288ee8476a79c9a1b65dfbf97933e8e61
1,1,1.0,1,40.0,d076821701c6e18f1f4531b02c0e787034a33c61288ef06cc3545c93b759228f
0,0,0.0,1,53.0,adc1bc8ee8dc76c393230ea23d811528480ef5951276ff91d76a34d452a00226
0,0,0.0,1,43.0,d45c7fde13c81d8c0d8eade459d344e22086ec699d2ca902ce262d8698349de7
0,0,0.0,1,36.0,4160dfb40e1df82e0665d4a16e6ed4a3003c844370ddb58a60656bb74e23068f
0,1,1.0,0,33.0,1c70d734ffd841cd4aa727195f50212aba7ee5ffba0729bab7a2a3b07745c64c
0,1,1.0,1,36.0,ab3e5bfce1b5d2364754766f8be8bc1c762bd37fff3fa3bdfb72af3875caeb96
0,0,0.0,0,4.0,b5d5eb615880f76fb291a6543a68fa25774e343f470035ab515176b3f383841f
1,0,0.0,1,11.0,86d14723595d9c7b5eee3b078d4225b3a914aa802137cf8e3cc9d1f8a122485e
0,0,1.0,0,27.0,ca8eb221bc0edb83b7cb3c80846ebc542d7f465cf1ba37bad07e680009176f77
0,0,1.0,1,48.0,dcc21e1607e6ec01a29d8dd4ab11dd7f7152f571bf0b91f638b8005a915b5f8d
0,0,0.0,1,26.0,3d774b73ed1d7abf8c40ed1f16087e088a7e0b9b2a5ed69b49141cbd9f650556
0,0,0.0,0,63.0,83fe436b4bd350a5ed4bbbcde0547b87ddd44705d815070997f248581b3beba4
0,0,0.0,0,39.0,1e6c0a2dcbd8b54930380bd12abfffee046121b4e500bf6a7857f86644c02b02
0,0,0.0,0,41.0,2b476c4a7e3b6e06e53037ad7a41e891a907cda8d60a47528d25d59e5c081381
0,0,0.0,0,6.0,7b6deb089e32a24b80096f784025763679080a278451b7216ec16251229f8bef
0,0,0.0,1,48.0,be66f37f165c66a334dcae07623b64e3b561da5d3a292462beec16f6dc4c5c0b
0,0,1.0,0,31.0,b0bf8546f92a6136871d4eea1627e31abd95a91f72a02f0109294cec810ba5c0
0,0,0.0,0,39.0,600f33e89f7442daf3c8d5a9d1e4dc0b53308fc779641b6bae56a9bbd6aa0c32
1,0,0.0,1,12.0,1fd5342ede92e16fa9023b91a7cdb514f839b2c51a31a150a389ea77c165c748
1,1,1.0,1,51.0,49e589850aafa04a7473c91448c97f735f3932b37fa77017dfa26014449693e1
1,0,0.0,0,23.0,894e42bc64d1a312808f893faccb357f4bbea97e419f1c8a08c696ab65a30223
0,0,0.0,0,58.0,0f4114686270cc06360d1a77ccb142e365ea0199489065ff4fd341781cfca377
0,1,1.0,1,25.0,3f20b11d0d9da2a943476eb8534c22f1fe63153c77ff1d128d7f38727556bd53
0,1,1.0,0,32.0,28c3583a3c7aaf86a6f8925b932d375cd1f918f282dfb487fed289f8058b5b1d
1,0,1.0,1,24.0,32e1811f141489391f8d6e361b1368ad3bdf0737732db4b7ffe6682a334be755
0,0,0.0,0,54.0,217162dbd5b3353b340e34f7a7ec085e9e60725249b5771056d31386cccb36e5
0,0,0.0,1,33.0,268dd8c5990aaa8400fe671e7647fdec6e176c78ea35bd1735ace512b193de53
1,0,0.0,1,43.0,a6f1c413660cbafd4ffc6dad3d23e201e4b441df7eeb37dd422689558f9ef83a
0,0,0.0,1,15.0,ab6c99c60b811a17c32a08eb0443f764a6882d7c9d4b6ef318523262b92358f3
0,0,0.0,0,15.0,f4aff16dfc5052a9f6f082a5bbe7c6c95d202ec3e040a44a3b1942167226c6f2
0,0,0.0,0,14.0,2f0cafde9450000e16d266646cc209e55de4955d9ccf7bda9ab74b9680befee8
0,0,0.0,0,60.0,60637fab309fcdfb15f1c665bfb189e57a6ae0efb324278c4c6b213015a94cd9
1,1,1.0,1,41.0,90602fdf95759f69fe283535f8ea8e2aa1811ff48da693056e0623abfc13cb94
0,0,0.0,1,23.0,342daa708f488fdee6de0478b95f17df38a28220584dcd91022c43142104f7db
0,0,0.0,0,30.0,4d6cac675bcbb4b3bfb4118296bd0c7694645123e135bff1ae26a26ed954a3ee
1,0,1.0,1,40.0,3e29dcc3a20645f69456f27a64ba480bf5f476b6c35a853fbbe1cadad4b66628
1,0,0.0,1,41.0,922f34ffeb76b973658928ddc0ca6b73b896f6b7e90a3191121adda68ff3a095
0,0,0.0,0,27.0,d28589cb28b33b4b6fcb8f85114b91c863ee22108a75f7ea7463fe7369e05c9e
0,0,0.0,0,42.0,6051e4327ff16d52c158f0ce07e0e71f5317e28f652e9b1a36a86139ce75a15b
0,0,1.0,1,38.0,b8cd2a7cbfcbe8d92711ace9c14da5009c630c7af5006a309315a700a39a8fdc
0,0,0.0,0,55.0,170eacb0998b5db74e8065f532b520b1d4dcda76266100a358aa0cd42fab6230
0,0,0.0,0,39.0,9fb878e801b3d41903b84ce8a110e7552b47f048019fd09425689baa261a9e12
0,1,1.0,0,51.0,07bcfe426d2cd34b65a881794922276f32852240e1acbd7ad901a166386c3e0e
0,0,0.0,0,64.0,c7f225ab86656f5b883fca16241a97a5d89bfce383dbcaa54ea810dd21657237
0,0,0.0,0,24.0,50b854826d33b03c63ea260b9e2ae43c64ca6b612025db321acceb90c7ebd7ac
1,0,0.0,1,40.0,de0c8ff330aa93ff60ca08ae0dc1ff6484d8ed10ec5c3549bdb3d63875110ee2
0,1,1.0,1,17.0,12387bc42d3268b02f7757271280c36313b41437d2ab538b2ddc096f02577b6f
1,0,0.0,0,15.0,63874091a1e17acfd8ce4df6f29311485faaf2b7c71d7f377b6a15149b527e91
0,0,0.0,0,34.0,527af2493fc4cfe8424b9601eba9fe60afe0576098adc09fc48ef64d7edeb633
0,1,1.0,0,26.0,a76e8550de50b88669275cddfb5a05eb76a89596cca6abab95f9b9e271261aab
1,0,0.0,0,40.0,ba75b5ad27d93376894b7226b89e2322cf22e470a021d5152d50ff0e6947a8fe
0,0,1.0,0,29.0,2d356ddf60cfabb1447e49d07ebc5b006dc191fdddb85f1a4c1ebf2be6c5cbdc
0,0,1.0,1,14.0,b1ed5acacf3b93f176d21e849c0ce8f1fc571dbb7d02c7b489445189b249dddd
0,0,0.0,0,60.0,f490b07545d903728f3e4a260acf2a4a9c925fe1c18c7c437002a53ac9bf65ac
0,0,0.0,0,36.0,9927d5f3ec83fb1ef2655e8b7efb40a70fae35894a196078325c4352ce3655c9
1,0,0.0,1,25.0,780e77d4ce8e96bec2c839c4dd3b5ff46308a5d6df51a16eb2eec70f161a8654
0,0,1.0,1,53.0,1b1273344f1ca5b4dfd767e469094317f13a311608cabbfe2b7b77fcd76ea054
1,0,0.0,1,46.0,80ba09d4c49af78e21aac47701596cb0a1fbc5424137ae406a13ef2f50e9715c
0,1,1.0,0,13.0,fdf2d43a094ce5ac344b238d7cdc1d99998b6bd30bf95673635e065ed640d539
0,0,0.0,0,56.0,c6720b9ce7421360b6eb73319aca79c3e9625081052eb5b7eea460572067c67d
0,0,0.0,0,0.0,7f6903b245cf182ec5dcb6069cf561c358536451b2c7959173c0dd25f689d393
1,0,0.0,1,49.0,ef5d4a2d9854a42e38c7efd2f673bba78dcaeab4a3c6a4b8d0bacf327e7fd021
0,1,1.0,0,43.0,e4e09d3654bcf5ddc429cba3d0bed5f28a3a897f481db1589afd45115859dcbe
0,0,0.0,0,48.0,5ebc6e3c04c3591505cf09f4294b39c97becf7227f0d897fdfcad64cb44914f4
0,0,0.0,0,14.0,a854d48f8ff2a33b17b29b89f7baeb8320a92e0484f3a4ee25f506c0eb55dcac
1,0,0.0,1,51.0,7c0bf69cc0a66b3935ff2804f2b4af9c4b99436a9582929843840495c8e7b7c1
1,0,0.0,0,47.0,21e539b40e4c88b8b8384fac622f131791477afb1c9090104736d1ce29dd29cc
0,0,0.0,0,5.0,2dfa8c864f801dddd1ce4db1a9af46b94b9b4302ce690674955d6ef41212318e
0,0,0.0,1,14.0,34fd268b0ca064231cb7dacb8d3980b567036d7310130cf37578fe2119e09089
0,1,1.0,1,11.0,10c75246b1b51030a765eb59572875c341fcde51ce41c823e5bb7785a1caa7e9
1,0,0.0,1,18.0,a263787b5141936169a5773101adca48e6422c72c97bc6f4a6904edc8c8a981e
0,1,1.0,0,57.0,ac60828a349cc0796d7815ad009b07ce5657ec1c09b1b4163d8a8bf959e66f92
1,0,0.0,0,52.0,3f1f11eebbd05202d5181d2f3d70e1789e6649c90e9ec618a2e4c975afba1142
0,0,0.0,0,14.0,397430fd95b497751eea7d0677a7bcd5bf528f7bb3867f25b9ba63baa276b4eb
0,0,0.0,0,13.0,be598e8abf4400d032d3c0960c97300dd4223866496aab32984acf8e6ed2d607
0,0,1.0,1,35.0,ea3c73216445a9e084b07281c9bb4648e9642b889b147f6df9ee047d78596572
0,0,0.0,1,36.0,0671f9c3f23cc81eee564824371fa09dfc5e7c9bfe9d5d7622b82677bed28f7f
0,0,0.0,0,18.0,28a3525214a35102d52f67e4ba65c3cfabe258ffbc8a629c94977ee32ebc76d3
0,0,0.0,1,26.0,4b29b29458425d1353285be180b6756629817cbb7bcf645d4f10cafeeeae2a95
0,0,0.0,1,21.0,15991969dc443506e7f1541d5c0b2c53c6fd918be27093a7a874e76c28ba9703
0,0,0.0,0,6.0,e0351ba0494abb34d6204b0f7e93c1cfa50d988eb953b9b64a070781b07c73d2
1,0,0.0,1,56.0,29c381079bb55ccf83e5adcdb8dd42b3c3d953d6e23b22452399420e5cd88b45
0,0,0.0,1,47.0,ad798d7401567e1b34e8287ae6e502377b2fac2f80322bc12c2a1eca5971fdba
0,1,1.0,0,29.0,3d5d8f0e299ad624e754637abebe21a1b4d8068299601ae8f684f737e1f23f27
0,0,0.0,0,17.0,05361c606573efe36f85e26c1a6a26fb54218536211926dbffa3656113e0e259
0,0,0.0,0,58.0,30d204f80b8bccd5cf7ac38333d71dfe5945867f8cf0e77c1828d3aaa7402cf8
0,1,1.0,1,50.0,357e495928279cdda6b43536f3cb32eeb67877995928bb029e345d285d0ea901
1,0,0.0,1,49.0,43064e30c6dbf0b62e34a356287583d65e0bc59f1ce4b981c1a9e43257a8fca3
0,1,1.0,0,9.0,9fc94de28463e78241819ae724d377264de69885bdb3cb97f23cd365f6a8e4f2
0,0,0.0,0,33.0,a818c070fbe99aa11595b349c8b246d6934082ad52d8394cb8fc1e109e405d0c
0,0,0.0,0,21.0,27573e149e8e21444cc8db7bfbfb360d9bbed309a93728cb5f2a409fb663782a
1,0,0.0,1,48.0,b86d75961ab7a4a18dd05f6fa51aa1387aaba14bd17576117a52b62219b78009
0,0,0.0,1,28.0,5658f12bf9a0297c1e1813ce22e3d3fb80780b68cbb90156ba8ab91b0f23977b
0,0,0.0,0,17.0,62469e7549e4f8622bcf7d7f6bfd1c5b45ae6cdfe56e74e096c3f7eed6d7a7f1
1,0,0.0,1,26.0,81920971c4ac76011077f6bb988e2f02493de567d4b105cc70b1fa0b97ab3bc9
1,0,0.0,1,47.0,8695edd9ceaade6146fe9cc2abafc756a173a4c61ed7805f55e4c6cb475e4d15
0,0,1.0,1,38.0,39b329f5478cfc666fd44097cbd806172dab545eb105027b84527705f5e5c088
0,0,0.0,1,34.0,ef341a2c2f1fa74c7b10bd18bf8ee80fe86f0fca340025f35b33d7f541218ac9
0,0,0.0,0,18.0,ef1f6fcbefa836901add99d9a50a918983b6dec05143219b3094269727062abf
0,0,0.0,1,26.0,bc698491ad6a52f65e79285aaf2c21d33d543a1256660d74bcd6daf147e62ef3
0,0,0.0,1,56.0,8a1ee6b7a9775b1b1ce812cb3266e4438ca052cc9d197901fc617a3cc5e36dea
0,0,0.0,0,22.0,dfdb9016803519609ffa226ebe5d39292d3ff5e69ffb7ed436e30c3c3137783d
1,0,1.0,1,33.0,2a6704dcb9a0876f87fc4503c48085979fef69255795e1d7ca4ae6d5dd7673bb
1,1,1.0,1,34.0,3bccc783cca02f7808e3b35bd90bc21de9b831c0bcc10739e768a38888cc228f
0,0,1.0,1,28.0,e57abeea87fde455442f1014901ac252db6c54fb7ab724ebeff5c484df28391e
0,1,1.0,0,55.0,750c8029ec3b1d842c56271330b62c189efc2334ff26ab17185063e656ef366b
0,1,1.0,0,48.0,d3a020289215d7abadac098be4917ebfbc0af257ecd4968b188b30126be3b376
0,0,0.0,0,56.0,afefc299225900bb5e746d0a0a980795ff5ad643139e4c8928e9d70adef46015
0,0,0.0,0,31.0,7589d59b6e572bc292728bf6253cb0c4de75300793229cc8a11bdde22c751fc5
0,0,0.0,1,14.0,7272cf094956995f69c3a7a528308d0467c7c7243d68ea393d9cda9d21faf31c
1,0,0.0,1,47.0,07bd6f530c43f101bcf8d480289629b4879242f22721de892a2a4d9bf37d56ff
0,0,0.0,0,56.0,df596352a7d4611ddfb9480ba2e56ba979b168ae62af61c4d6e46187cb595df5
1,0,0.0,1,50.0,f4193ffcf82b61199a42c09ba9b3f8adc6c12948358ef3444e69d38754fd70e5
1,0,0.0,1,45.0,5de23164d2aa1104da95a8d10853ad6450ff6fe80b96582cf21a13532584c8a7
1,0,0.0,1,21.0,d6add92b1e09847134209ca53440dd4d99876eae5c333d78dfc5d80d86a88ae8
1,0,0.0,1,44.0,7b0f3a377f2ae3460889aacf7c6e5e7376b21a7332c81e21b0c421c106505883
0,0,0.0,1,45.0,ec7be5f3eba284e7e0d8c6575c3f2d3fefc62eb21e5025ce8117b80d3d6488c8
1,0,0.0,0,49.0,64b052d1df4b6a43328e0a5925fa7f63df4994ab24bdc4b77111423516dd8b36
0,0,0.0,0,54.0,a1afc155b1156943fe4e80bb9cb51f3d0ea72fbb5d7a4cb15b5a6b128050d908
0,0,0.0,1,21.0,82e79f831890b3866e8fbdb00cadb55e476ac2538868e4c5d835054ce5ba07c8
0,0,0.0,0,17.0,1a438305cb01bd5d59b4513887a9caa83fff875c6b24207f64885f8273dc527f
0,0,0.0,0,46.0,da213fb83ee4fd7770b516ec947c5f3349db4732601ea3ac1793a7f7dec2e67a
0,1,1.0,0,22.0,6a18e2948bcc5c154ce6015262c20cab28a335432fa6ac080d1427b87fb1aea7
0,1,1.0,1,33.0,ce4d0e8f8405e1f7273aa761acb962cc3b386ddb3be606ea74a76d9030fab731
0,0,0.0,0,15.0,143d237ae559d5ed56f144c75bb76aad980e07c4f8837605da35dcddd62eb9af
1,0,0.0,1,39.0,97abb660d5069a5eaf969ed5b11dbca30392e782333741de5358688f58bd71f9
1,0,0.0,1,54.0,96bf679833cd23dcde90ac39e1153910782dc8edb4bc05b7d2bb8451fb7476aa
1,0,0.0,1,29.0,889aba56e0817507070bb81c63ebbe7c29273f61674805342cbe9bc21cbb2ec2
0,0,0.0,0,11.0,2cbe47edf9430c7cba73f5037213dec5267f7a17b4f0b2473efc3cc4914e7a36
0,1,1.0,1,43.0,aeafb41af1bbea426d05c826d171a0ace9f6a2ba42d6f993dd6299c2eed9c844
0,0,0.0,0,22.0,78fcee98b7d139f8e7996fec8804b5d51b8f38a2660f9687577b7272b7b97282
1,0,0.0,1,45.0,b003dd5366e58540e9dca4d656841903393cdbac29e72342d67c7b8aded66010
1,0,0.0,1,46.0,3f6050e3b7fb25298a00d872dbd17dcf2e778062a265fa24f33e396561bf7545
0,0,0.0,0,3.0,fa65be5563e791acc575e8a7093c6030d8bc5922b65d35c271c0808242e888dc
0,0,1.0,0,49.0,819bad537c1b4d43675ecb1dbfe8b9e420b72089256ee9171fd224bfa5d6f45d
1,0,0.0,0,11.0,4fdc1703b22234e570d1067c682008991f56e67f86733888c04823a34dfceaa1
1,0,0.0,1,50.0,826b55a1ded67fccac421fe4d8a8f4d6e40fb6581d44e4d778ab554a60ea6679
0,1,1.0,0,48.0,76b66c4d1d0edf7449b4d12c66e8e2b44c3cad45cf481cfec4fe1c82d73623e1
0,0,0.0,0,14.0,f90e3782d8b95488a6528423ba18727b8cebd1f97d689cc685b4568cde991d66
0,1,1.0,0,46.0,bdd42d8f6d39a02efb124d73897a4942236881d65827ffac5101d6c8a590cbf7
1,0,0.0,1,51.0,63f54530fd9a8df513c465e5e19db51881d380e26d4f3d6827da3409238908c1
0,0,0.0,0,6.0,33c8895b10e6e76786cb20f87d3544d99a9f4faac423d8de321c45a406baa167
1,0,0.0,1,34.0,c9730d559b999ecfb96452a31ac40c0cfbdfacd3964c15f07242a62f98af2f9c
0,1,1.0,1,12.0,c707a20235ff7926c1f3559211ab81b393359c7d2ce4473a5cab50a830db5e5c
1,0,0.0,1,42.0,b4778f7a4a0862aa0786a2835274e576950d2e977ca4e7e85a4424af4acf9a76
0,0,0.0,0,10.0,ab5376d09e30b2226cefd9f69f65cd23cfc8838c43cc92b4548d69bee51badcc
0,1,1.0,0,63.0,f7ced61c4558401183b538c061388714030233d6e8f2a7fe5764282c0666e4bc
0,0,0.0,0,35.0,6e5e8aaee51ce95e2818e1179231672f449e25e5ea320db3237a2b56b0b4f457
1,1,1.0,1,12.0,809fae6a452eb2516ae6e483fcbb368953ccf66eca585d4e645f1e37a19556e2
1,0,0.0,1,38.0,2f4abab166e00022e972ee14b58848b192dbf31765f8a6b50d4da6889d5416b2
1,0,0.0,0,42.0,1689a04d70b0477d7aed462500260eb689e6faafde594308f34c9f9b24d7e948
0,1,1.0,0,50.0,2e2d52beee5089b1272d9af18aa42cc6a1fe6279ee39391e9a281797622e2271
0,0,0.0,1,41.0,dc5401d1e3914ceaf71f61231c3f416b00b20b5e724efa81697b96365ee9d68e
1,1,1.0,1,52.0,2fe19367cc21bd49dd1b8bd91f11abfb4839e363df1e8fa32155f4591d61cb34
0,1,1.0,1,40.0,aeca8492f8770f579f1a6fcb693ac7ec922f252ac91a6c67b722fd795cbf6a83
0,0,0.0,0,23.0,74f42047dadb387e9784ad1f6e7e1042ba39d1cbf5d204da63dccf15eabe23e0
1,0,0.0,1,34.0,2e582a16f7b4147fa7a9be41fa1f3e113209f76017f02510fa53ea5987e7685e
0,1,1.0,1,46.0,ee2d4bce2b849f7a33412f50d91b31d633bd36dd18271a1e25567808cd2d2e0f
0,0,0.0,0,35.0,4b2f6420f30ba39d6c01a5de944491a00028ff3d25efe5037bf3ca5185654070
0,0,0.0,0,9.0,c61d3f6364bcc8031767f856794bed1af907743684f13643351fa751e0258835
1,0,0.0,1,50.0,809ee58c81f4f9a0afb562ad2a99eb96649a0ee3ec46a5b71ef804e38b515141
0,1,1.0,0,23.0,6163eb4482a67241241d00338e699848005fcd71097827e8813a40e0414923af
1,0,0.0,1,34.0,8715ca845425f40d2341bb92e5432e3d11a4063670ce33a41da0f200a76a2468
0,1,1.0,1,49.0,adf1c6280cd7fbfff499111aab0384415ebb18fd18b11c08904ab4aa9e7b0cf7
0,1,1.0,1,45.0,212964a687b6700d9a2778e95dcfd254af4371af6fd7ab7a1c35d4c51807b451
0,0,0.0,0,13.0,fe42b4aea82ae1cefb544fcbd2ff521155110604450984c5cfacb6e8fe87b002
0,0,0.0,0,12.0,4af7bebb9caeb9a9df4137b91f56c7fc482d9aed031bca9455a7908e93e75f43
1,1,1.0,0,28.0,3c3d0ae208124422c106c46b64cc81abe66d6a70c733b12ae11c2887523c1bfc
0,0,0.0,0,57.0,c69a3414c395d97603458532806335ca9b4e0b61f81887702e34686816e06f0b
1,1,1.0,1,47.0,81f8cbc8ce9df8a5449116ca76eca6fe5c2ea0b6dd1c26823647745757d1a51c
1,0,0.0,0,51.0,d55823789f1b40d3f654b3584b567867b33cd50f800524c1fa0b4fa9e3a16982
0,0,1.0,1,48.0,9aa94c3da0e5fab80cabe388139b3e42dc82824a98221b1e2149145dfbfb98f6
0,0,0.0,0,55.0,dc4689fcba2a394a2bcbb340a73e996616b89bee6bf44c1bf9e05819ed609c2f
1,0,0.0,1,40.0,558e5aa510dcd52e79771af77bc8d0a73ee2af5f291a7194b7ce8bd12b12a492
1,1,1.0,1,12.0,70692d5dded152c84a194b99eeaf3c0cc69e3bb9c9d18bf4f855af72fdbdbdfd
1,0,0.0,1,38.0,bef96b7c549131fb78003d92252ce6a3618bcad15bc4c85d56719c2ecd201f39
1,0,0.0,1,35.0,cc7c1819e3820316fbf7196e7f8bf8d69cb43777d7d0f2ca438f6c9167d111de
0,0,0.0,1,45.0,00297a8001a16870e5d0f5b49cee390cd45390588c65e1d4bed8a171a3505023
0,0,1.0,1,41.0,efdc4c910e23f497e8d857ed0af9f6a6a0f5892812b7d921245c0fd1e311704f
0,1,1.0,1,13.0,8fffb83c915812e0bffcd8e24f74b7d32710d71b5b0ebad1599297a6df2d43e3
1,1,1.0,1,19.0,03978f2751e823d14ef387d6c16f88ebad3a41b208bcafda58770a9e8047c092
