Label,tweet_hash
0,c4a1107d2fcb16568bf01ab6f88a0062d77e7ff69761364dc1a24aeb195012e7
0,df347c9d4c555e8d1c9d5dfb4ad11889670221e63d62cc7d9b6d568bc6d48de9
0,9d153417a0282ac587ed5982d4942c7da528f8496622c3796e464f42110f51d2
1,955a3f443ee5c16d6356616879b9defa979eb0e93cfdc287b7a89783d263383a
0,99b25f1fdfe9f5f478d2cb50f59cc7356a551721ab518801a1ad163017cc73d4
1,520987868b53372637e0ae938fffb0bcc771da31e7b43e9b4890f640a58e3d61
0,400f4e417683aeabbd1deda28f10fc4a8f311d5ff950c53923ac08c318ee1e43
1,04fb9c4a5abcebe51143005b6aa36f3696e3239c5ac0e37a2c25d33083f55e00
1,dc02f3f47d5aa0cfc0a26553fd285b9a1a2315653349433f0cf619861888ad7b
0,2db561c26de2138713c478f5c7d63b4d25602334643f02fdac5e306f2175a543
1,b01dffde6493cd5bd77a5cced6978a6eeae7a3a607240799cc198581a0874826
0,33105a42138654fd436ddeda573d5aa9265f466ea0bba3a51d4e6a82c81240d5
0,86af1b0fffc7dbd321d83f841ce25f8bf7ca633d7398b0fac7e432fd116f5929
1,f09c13e5f9725ec074f29b8898c457297446a952a00dd239cc525e4d7dba3d61
0,384ea4afc5465755dc2095f3886c9a3b79df51bf1351511f1d1cea247868cec7
1,bde49b7fc800b07b22ffa21b43d4145371852acf9d1fb6f7174d113af9534d8e
1,33ce2bbde7d98c47f166fb84c396866289015619f62ca4ffc0ff3c9bb72e956b
1,0bd34a976761297586a24b1d1636b6004dfc8588541658e2e35d03dac7662dd7
0,bdee27d014f4a20aa3af6182eaa358ea0b7c4d067f418e55fb1306b4b2b46aed
1,4476f2d64a4f3a4f121ac89641320b609f5c743bcfc461166463f03373eb6ceb
1,db79a8234171a46914fb39131ef79ea18a4d2eeabca7b9f6c1191421da0a02c3
1,b0d8e682f7b2068cdb22070b10b00ecd437fe7c8644f9cfa8458454d409e284e
0,4418f16aea33b07c67d07d5b50c8dc72cdb913bff24b13e9911d64a739bbc4a0
0,de140bc9099f4a28bf8449ed415c7df7b8218a116d02e616596e7dc71d6f555f
0,3c46cae1dcefde9eafe8500bd0f41c6ce54db98dbfd5dc5066a36025a9433c77
1,0063adb64d6dc4de8bbf9957c1693f0044e770b729f9da71eea687a4d4198f4a
1,d71f9560e4cbc37a7069ec876a4b8c58d1e276499689a95e36e9e69514437c96
1,280ded4ac6a897966afc9a3099d0c02e3e3f397668815a560fe9e83b24693e3d
0,bf45aebcf36c504eb48fd8a6b0562e623fd2f87cbb5d2399a9a51ea081e70ca3
1,560fe6503af93434bafc672706738b3f7cd555a4aecc414ac00fad27512f0da3
0,555546752ac7431b57cc8d8d3cbc3fb1e22ae3f30fe71becbffcf96e71525b3b
1,25866f77224971c5ca7c247807b8af1ee2a9084eff51ecf1028071365db2d8a1
1,5b6c675ab028f894b4ebf9efda1be779d5d356434be629804b9cf0386516ce11
0,133556201a806dd52006ea654211f1c1187179c7ef76646a2a1178657e3723f2
1,c13804194978544940aeeb6c64f1b04383c2bf8a584f89b07b0593565c5461d1
1,1c71a2451114f742c0203bf65da1c383990eea442ab3fb240a57ad3f4167a501
1,983a467162d32ac588724b80036db2baf18051879a4047869e7a654a925be42c
0,7a811a7ddcdcfc221d6140ad98d957bc9790718a2a4511f21eea3a5166cc1cd6
0,2e5e48a9512fb43b870b853b41d69735db04802301863c40fdef24164fab906a
1,15f41d4791106ef30ddb6cefb8db1cd043755388d59e470a724a1f0bac18ac44
1,f84bbdfd0c8ba91a9e38e93c74dc178d2f70cf9978d741debed00c1360cae380
1,e780c1aefad778a2586a294d6e2cfdb7cea554cedf4f7709825d246ca23f2029
1,f5614a126af8cf65661d84ee20dd382fcac9cef5bf68d63d03b88b8ccceed135
0,d9f8c1eb3a5f98cf4d413f5d225dea77e370553d3e884a3df3744197a9610d29
1,65698ae81588fe27dc683cd6b28570d10e62de38fc02982f63cf73147167e2cc
1,ba2a13504fc793417b4c0c70a5d751b75ae4d5d7156fa5a4d22cd10272c0ce32
1,8945b17cc17a9e5c1898f284510678830838678d8c9ecb41783b1f8f945d0e63
1,61b0cf8ae2329fdcf199640e2bac4ea27e5f0160c23cb3cc78c2f60033ac27ee
1,5a80e06f14fbfa5eea520f4f5e71308640aed99b65579d5b718ac6ec966d8a91
1,d8fb988ecb883cdf35380846a3d1c3b20edd53fe2a8013278e74bbfed6796084
0,a7dd685aa359105d0a605988df4dbcd879eb14dcdfde8451ca6584b7f0ef66c0
0,36215c40bc9db5b5d6c4ce0d0a46e66a4a2c8091e31e0698ccd6d4988e46ec3e
1,499175b019225be0ca92432267d25f835c5f8c225c0680121bb685ad3a8205b3
0,37c9ddf4f216559e8df800e305f3e3c9c7b6e000eff274fcbb4370e52a2cca93
0,3786cc92c1cfb3b62e3860dfb0d1600182f418518d2e1743d55689d7628703b3
0,27bd749663b6e80a891d96821b78d3dadac354cac54137c3d10b0afe442a5c20
1,e4b85bbbcca1d2817a7fb34c623505eb19df0f4bb7dbec77e0b58da068525f23
1,95e57c064c7d6131b400ae2a5de7c35861b82de640ce2f5a2949eeb908756b00
1,15fb1e245d957547283cd94e713813d9cc4fe31e67c25a8dad8693028f199313
1,6fad3441c080d3ed1aa573a7af08584d486f5b0d638f6178b36207722387cacc
0,e55343be5e933a7e99c3f77ce8c83ad88de25183d23713e2593c47c0f7cefa6f
1,5717e8bf46a2e1456fa91428336a055f11b4dfd686cdf4035fe1d8d87a1bfa1a
0,7f33a584979ee162d7b6f094d1cf21478a130bd789941034da2ec96a8cf45c82
1,f1f89f94a753f7b7d2cac4298c58cac2c059a1267474fc8ed773964bb79ef7db
0,2100257e7eb5cc01531c6e66b30d718f8a6c0a54b57f7ba93c91074b37e69e94
1,4832fd29e2f2592dde26e75760b3dc06bea17b88ca2aabee4a047238dc7724b8
0,397eefe641855083fe2dab475dbd01b98a847f48c7952fc3786e05b13dacb7c4
1,d08ab931182809da2db7a74987907c4c192d451d898ec15fac6d7e319866d2b4
1,77aa50276bccd07df6feafd818a72ce3959978a8cd53ce6cccfdb1e9f3174808
1,fc8b9ae8a69c01648f2008e12593a001727ebc7a6799d8b2b3c0300f742ac3a1
1,92dfcb3e23bfd3d6990fca8214bc04bbce45bd029fb1550f5f69686f088b8a16
1,f073835e1dc255b33613badfacc88bc96cf7529eb06816da5f0db1d1b3d30b03
1,847f5fc3e09173b4666c5264fc79e4858bb4374e200aac12455e37f94c606a4c
0,ced78d278cd503de1ffa6a5bcce8e7654a5cdf5e44b478669248e2b52aa1cea3
0,d6ad3447d93d7a6c48b9c1a9f41af7cb39dd5e0ba45c35163bf2ac533d5fbcda
1,a04670a1088551859773189e3d56d3b549b9e666cbac2a578e328500f7246431
0,dae28340af2623bb39335139ff651f51a49e9204958c744ede612df74f854b59
0,f04ef84aaae53f35f6b31c0d06ad8c16c7c602788f27fbdcbc0ff57906409740
1,fd9a27f9d2a1d4f26c469c7d4ea6515711c7e449fce876c03835045244f55f79
1,d1827b2ce8f16f1ce86b6f28bbd3feea16c1a9e6829c4c21e0197fe0f46b4ef6
1,62fe2a535f7459973847acafd36978f136d456638a1babd38647ee5f95f6e65b
0,91841e81cdc935d03c51493360963eed2bd5dd9fc115a72c944d03f4140c6262
0,db0e260b550bee0786a366b6e8e479e14cd42d77b49c4a3ca32ca2e341bc9d3d
0,1acd65161881eecad9e674f6307504e0a98aed1256ae10b685cd5f0203abe900
1,aebce3ef5e9faa71d685023853296707418d7a41235c9c9d1f25a26f9df245b8
1,242a879724fff74f54c6237c2070fc29b3abafd35aa0a11a9b6fdf0244a805ef
0,c183d5d44d5638c00eb1a23d9936ef5834bf8ed69de2372117e9f403ff67c932
1,da286f3b1f1a6184d416222e133907d8c494a7958f30512038adcc68bf167b33
0,767b8fdf287d643cb45189a9f79cf89a9d43e2882c57d1065fe501d717943d13
0,618f361fe877c5f2b1b5783fa5b850e2d76866c4118f3de135de0a642eab1373
1,a2ac07240b74de417cfbfb0ea860555913470f79aba605dc9af0f6caef6fc622
0,45ea8c5feab5623d4f42e926c8034f677e3dbadb86ce6407510e6c1c52113e63
1,a8ffd745030c99fbaffb713acb5dd4fd53e0951423aa37dd0d591ca5c644b9b5
1,aaf7610c7b41d90f20bb8e6229c7b0c004b2a1c145aee4640f984522832efa90
0,ae4459e08943d1fb35c295c63806ca31a45015343f7f5ccfd9cf3daae88ba8aa
0,841c3d2ac863773a42124ad251fd22d9fc57293c6784a4b16969c7ae3a264726
1,85d5cbd2f641a4dc5b55aa7cf774e9f8f3a934a4d5a4e064d8b0ef2a7fceece7
0,205b4685b90b9ee307c13d6510aee87e7aaf090b42f5fc5eaa50849dc355dc08
1,ad3bccc23c2c93a5387cbb5649c7373c73f08446a553425c4847d8ca2a1c4acc
1,de116ac0aa92c7dad25fe8eae834fa2943874889fbb81910ab77f9a33ca3f968
0,6dfe7897b1ebec77d8748679730b03a82c8932521605d542ca0b7c7b6bce09a2
0,3eb4fa7b7e1d985c9a606fa241a2dde19b2b305bcfa893a828e90161f1869875
1,c08ac83852c85f86f97be5e5118deb94b0803408678b4d33745eeec21d259c9d
1,85973b17d4c91fd60566432727aef8eb4f27d3109b76d95ce94aaf030e64155d
1,cb3e7f88c8b6f5f5359daf723224d9c2f12c865aa95e9560572cdd3db991e806
1,a817598d7847c219a7d6903a2e82770d1f368248846ef70e45189d4f99203216
1,8036147cc8a2d875afd5a266a45f69a641b6bb90ca5f24f036c8c2464ceeab3f
1,13e5663b6d137e94b7eae728cc973568871b192c0548772a897bed8bdae1eebf
0,fb65ca504d27fece87b300f66676d6eec07911247b76e4da650a38856676dbe9
1,2bbd8f84a16c2235bc0f2c6a72308ff327781e12b106d6b94ff48bfc7d1fabf8
1,e8315a8f643a756c327471baeb5c9eddd3926737e90d1efc34ded865ef1590c5
0,cb080843a2c3af210dd89e0f25300006ea1253b2397c9f0dfe3c2330ac69f15e
1,165262bcbecd7787a0f62071a88c934345a1f49031d1baea935776ecfbd3930d
1,446b700ceb491d579f5b61e812238809c00a0a13fa24d7f2a7070d5958f28f3f
1,10ae3930db477d122557485e1197c99c808a5d6b31dce27449a3cbb1d43af348
0,ddbb252fe9c651068bee449038f46a7b20426d208a3c9ef3a3215e33c1b5fd10
1,eb90509acd61f63e81f345354e017d357447db8051df354a1b00bacd2ad8526a
0,201a89b75c3616976846781fb40d852202cfe71b7c5f720e0fc14b8b39d79742
1,5ced1d3fc5695f6f5720301bbeddcb0ccc35e177762984eea2600f7bdf77d878
0,8de61c5058fd753b855cbba8884314ae8549f1f9f737d59fa5796d96a9e1926b
1,d588de1ab4b29862d8dbef68ffc1f3dbec1079507638aea3eedaa718dbd360d9
1,51482fcc0598ca11dac73007a72d4bc3dcb20e23deea51665efa6dff641b1f9e
0,a8a6b392ceb0702d099014d109e8bd2d6bc883d285b48ac7436cabe01c9b095a
0,4f456235d129124a0e9afd5498dbdf4e0cd7ac4c062dfdcd2f37d76c6b093247
1,b63dd9d322177bfed6ef8073e5748262e0c6d04b46b45f0c65cf8f6b271f0a16
1,d64622be2ccbe2ba942fb47670f43f0e618fcf3aed9f3be1fa1cbff7f410a11a
1,a1698653a3ebea8f9a2f21921aa047ca05d0714b2d64ccd6a40eeba1bdff25b2
0,423c79b891e3780aafb5d0a4ac48f56a4700f7d6e497a3d17ebb8b6297f47bc0
1,833d79bd431680ec5f5f7686c8f76bd6f4c4ca810857387668fcde81bf2b78aa
1,13b7de7c08969369452ef037f09b93acea78846c01f993970f8d8deb7eadbcf1
1,16feeccdd8033c25acc63253cd34bb0a9feb470fa56d55984d83d4f4c7182421
1,720fa5b4048febc441581fa2c4d53f681c27dbdfa07c1a09214600383d29656a
1,3308db409aae91f2bda506070b38d40791081befcb5530fa4955700e95051a8b
0,db9b3e789e092eb3b57ba0626fe20885b1418049166f8b93c09393e81da84823
1,8f5576cd63a9296261c9d2b510da279aa4a1acefc73f1168787870a5568fd413
0,4dae673fe710f467c7db6e0a9a1c980d5c58285e1dbcadc819180b3f66ddb28c
1,f696427d78997673774b551a306543f248596e0564aba6f9f84b728ec37288cc
0,214b46e9f61ee411d409efbcacc8611ec95940cab53dad2f3531f63d7e0860e3
1,a77b51b5f281360b180b323572f71e1bbfacf839f875c7eae2351fc094757e51
1,2e2939e2c9675c01b7e21be6303625a92cb2c1460495222aae7b656145dcf99f
1,ff58292797abef60f52ad982b2bcb2d330135133bcd9cbacbe2d9a77ffced534
1,ce4484901cd1a9c492c7a2c26df3e55e79e69739cb5e5c5a693f137246eda2e3
1,6312982410aec63f50bcad6f32fe44ed7a9fc0483e918055e5831ce7cca9595b
0,cadc88f8f1c34a672954c95bbaddec08c5fb679fb621381d0e18accc31084304
1,f4776c3135dfbdad236bd56424b281c04918ba5408cc2f308083be75dad6f8fe
1,31e4dc90f9ec414947fea8c81cf805f3c678790fce07ab7f21452599fe0378f3
0,de04922dedb1d3b7536d8cb1002270cacbc95e9e70a5839a732f010389cb35e8
1,4175ea2512aca703955387ca3ad141a24e8a05f9f5a6d527ed6f6bcdef2e18c3
1,8bc8992e9801dcd1f4cd556388e31ce5ec859771655a4797282e947ca7abce85
1,030e89f1ec98e2abc51c8c3ec12e1e368e50ce3790e0a552b48354fb08a03ab8
0,d9b6a9f51aa8366fc08fac4b0e868e06df42038134affaddaec68edb751e4179
1,1743dbe748c9e91b15288ae87c9357324c137bf3a19079fe039d138c0fb3dfd7
1,f80667458760ed128b563b771306c9982d011967b20d512116a23b15f2b43166
1,30b5411ad20bd41b3d6d5a65090e5ea8279514a0ee71ba83942dac5f223b37c3
0,59b7c933193f4db375e7e2669d8448b982603824499bc688918ba8f20d5705db
1,3ce65d6b3e3790cefa0331ed1dcd8b5357450ab2bc101ff3f32518afac297975
0,c926f6fd8fae4fa5f23d5f0a8144c0e7619a8fb26e71a92e3993aa457374b121
0,3fffbba000280e42e6ed7727cca314edd2ab61250beebdbaaa2d1f404e2a83ac
1,27f55b2e98af78f1cbda7db5dcd1415d65075300f0b7baa0371f9b50a71f2bb2
1,27ccfd28f258f4c39da9ac99426d2f0055b16a2f46b4a10f042df37aa7b24914
0,c34f5b7158e877b99f0c001dba2a0261bba43279c68d0b4cc97ee553810e8da4
1,28e540617931c0834d2b8787b89a0ace24998269c523531403665d819f771e1d
1,5bd82b6fa5397fde02197584444f8c79bfc89b312f573b39bf43682ada322586
1,ec125c30058420d668c263e2142cb3beaa0c81c810e38158a30a58d4ed309a15
0,2af6ffb65b6e1231e54976a73baf3fceeceea19a6b9600e162e4d7e3305ca3a7
0,067fb5e3cb0d395042a5e5a3166b61a222afb9e8c3c867abccb03407c9090a55
0,d230c0e0ffda0363b524e0eb7f79d44fc7710d4f9ad7e7a34de344286642ab0c
1,606165ae37970e47952516815edc6b625f77e8df54e18c8ee4c8d06b70275eb7
0,d889edc0b4fdbce19abff1503324b118be170dbd73172841641fee9e60761576
0,a376b8637d713baeb21bcf775a9b68f80299fb2874cf9bcfa7f18457bec37d31
0,ebff508e33547178b14a11ee564c543a7c6c6362d35e891a5104e4f4bdfe0cdf
1,39fb37775b3d61fc18a382fc58973a3c2d43153b1d0e4845b2a22b1427cdbe36
1,571404b8da20ea77c362d4fc2fbb4918fca9b42d406ca6eb80e3b1d37ef9384e
0,bb6b3f406f41b3d34fe5410d619cf710411a8f1aa6a72dc65c04bfaeefd622b3
0,10e621e77b40140ddd9a6947d0b432395061203cfcb5baed98cced2d3496b759
0,abc3efa58b7f65e2087bd6116fb43175e9ba08b8bcf4c2216d830d1aac06e4cd
0,ed67a37d51a8c8df302859813e7c58b3bf7757a331f37fb3b6a5cb07995f9f16
1,9619fc2c6dcad1bfe4ed9028e1da522f6c06be773244c4339575fa48fb842488
0,1e4d2db47e074be1e0afac7e75b3204e74d5fb6bc55ebf401cb79582407ee0f1
0,ae74c8cc5518437c3f209298c86fb0c14cbaa887d88e94ff9790ade99d1741b2
0,bae05c1ae31b7d7eb1ac8ef9206b8dc21daba4b249d49b12b5a767e8a234f770
0,746a5dc74f539cd5021c680142329f8fa1182ae472877414216e75f4282ff141
1,b80941f41fc4fc313fdf978d15ab73e6180fa0ea66ac68af68dfb4210dc27cfd
0,9d5172ade345aaff30bcc6f8ac2b82610b09e3cc660b33b7fc25884c68cf89f5
1,91cf0a53ff38a88369784ed479a3dc76a5b5d8394b0da5041f6c9d855cc14511
1,5cd561e16e5f64876deb0908f3dd5770c62d7aee78efa90e18aea28b9e67e500
0,06117f683faf537acd262b0181d4763ee675039d3045d8aeaa7679a2f384833c
0,2383717b1583efff7ed01d4d286d6368cd0a8476c018e76c15e1d37f0cb24ef0
1,9f2877aa46adcfbd9962566ee227bbf7e8fe6b9d3a61fc84d4127f55a350a508
1,b02c0fdf11500fdc144390c62ffb693f331cad1583b6430916635d6bffde8b6d
1,99ce57b356f5c930e15346497113513a3636a99fddcf09d6314df87f43f64c53
0,a617972110d94b0d28a8f3b5b5d0d3af90965f9d2cbd79141b8383aaf301f1cc
0,ac3d9d3442e40246753f71718a6e9da9caa4f2963190ca52b3265cb1d1bdea34
1,9d32e57b3a36e6a85c787d1ebf7e91e3702c906457909e07651a3e0d7ca6ccfa
1,2af7bf9fc9574cf5c5a68c587e2c5add0258694020310e109f71aaed88317643
1,6d57347432cf01ded2a094b4b5c3332b45f394fa31e0f9640aba6d50e450a3f1
0,463a948e079ff000a7340218683ba648f032949c8f23843da7007f2e4560953c
1,394b7cbdcfa16d8197b5ffb1d1071654e90abc0e7ccc67f04be05ed3b1a6ced0
1,df927a887cfbbd01387ec37c6e4bd75ad45d87a3c5d10cb3e8abec5d785f7e88
1,2434b27c6ef7c49ec8efb74fda46f20280ad41c453368113d17c754ddd75ab34
1,decf3d3ccd9b701b01fbf4e44818f1a342c67def46abe1b473de464642cfbd8b
1,36354e1f46ad33c56cef71270d5f09f32cb957d9f517ae21cdb6c9ad9856eb18
1,fdc9e12e88fa31ce634f23eb8ae987fefe966f45a5c479af5e355eb56859547e
0,cb64eb73ec5d511da4bfdcdb092ad996c73755b9e5f01259fb118d7cd3566d0c
0,05c50f2493a6d57b00402702294561272c8aa37245a58f61bc06ac11ba3f7f0a
1,51c6487a58d3561caea387bbd618cb6f6caa2c6238e268b5781d820130954de2
1,a830201e6de42d884f9e85fba4fb97e1593678861890e0b4acb9035734d73af5
1,01a6c42e557ddce4111328dd1599bede407a33dba4ecaadc98fff86b3628e855
1,fd61cc1cfebe0baa9efd145d6a3d1c3733e94480d0d77a7b0e2e74b1ff861c05
1,3cf01bcc35903928456ebbe31f18d9cdcf98732d7ef2d0710796bd6fdd3186c0
0,3183178ce9993abefda471fec4d6af8bfa7eeb534b42ae50c0e35f3959e2efb6
0,d5fe52dd6d7fb1f5096fd3cdfd7a067ef7b54937908c98fff8d98809c34a94c5
1,cd4523048657e4a424de70c8722ad54e47aaed35257873a47d63bbc9779d9430
0,1a4a130706695a90722c62cfc564f07d319b72005a6d49b458343e80110c22bd
1,c7cc5726b22437e2ceeae1d6e8ab046fa48912725f66e253c27a68b41ec607fe
0,f8c3e0c329c517f9ef01ce7cba87c76b270d74ddbed67eb4250ea47dfd8a416a
1,22c5e09ddfcf1c6b061d741a4a5f5267e3dfac4d4dd0c581bc6abb6b1934de51
1,f9c4f204dd1240cd62ce79d693be845e74b28a99187a4cbea1be29df05170a39
1,3665a08f2dacb45ec3c31c068af44ed02966de70523cb8f75c496f42edbc3420
1,c03a247a2605d8258107d13a6b07adc967442817527b80429d53392a9c71f74f
1,a7ddd0dc20512d8534e24a19f1970895358f12ff14f5b6eb02f5cab627482c93
1,24b754ce30e1ab21240d3a201bd6e325737c2a9c6e8df3d0f3246320b5b201e3
1,53e2690e978e5aae283620528383bcb5f36ba3d01a2a0c519e7065696090ce66
1,aafe36ad116c7ee9598ca105ff466de7650bafe564e4e11dcf03c11d76e6fbb3
1,dc4401796a02d425982f874ea7f1f858c068ac98c4cff34e52b48ddbd463c85f
0,5b6db38f6c8a021b93aeeb069f17300473e10231498eb980a18d7941fbcfa437
1,2c0ee637a4a36e3befe47262ee1b546f56972e7b723664932ef795b9b51e2e0d
1,fbc48545724673e82274952e1d260493f900252975aae3a310efa32afa4d6d38
1,f98939fbc11035f60afe79f4f0cce1eea2040e65d2b1d1c06552e321ce20810a
1,6e3fc1024ad6fb09a1884f737483888e1112c5c8ead54393a3e1eafa345bb1a0
1,273d2f65804e7268752a8600111ddd05764ece844db90c0b9fd054d513db6c7f
1,a9d98ddcad0d912e9d5ce51f88311bf0d5aaf526869e49eb3588329d21785513
1,ebd3bc63cef6a21fdfb34129461f8ba8f9df4591eb27d5a546ca789334ab81cc
1,cc34b9d600f6910795c0cd4bb457bf6dc1e6fb8a20ab59160d9fdd35586c8e3a
1,465c8968c048058f4d98edf07b64a5fac8fa13432c402209cc0702c57d0b506c
1,dbae877c42253362b168fb1b5483270bbb3827e6776a656decb88d5ff7020baf
1,31f457e490789d2772cdc7b7df0f178be0e60b7bc4ea0a4a47345c17509685a1
1,909f790eaff5bfa43cbc9b22ac89ab499837c7f5e3884f73c3a2d26249fa5825
0,93b77d9b769fe7cd5d63039f5a3ea98c1a2a66a29ac1e42f4158344fabc3e14d
0,8f482b2050d57bc3ced494f78e0abfa7bd8fb0988c999269c8abf0e44132f862
1,cc2f7ee3c37123ba8c8173aea453f35c99428b9345a006eb725e07031f9d012a
1,bdd2bf36d8d1c416a7f519bf3381ee1309ff9f04e3ebf6ed2eafd963cb695232
1,be9fd96a112e6cb084f4622c218677eeeb189da377d4a3dee99bdad43f9733d8
1,e78c24fc287b6297620ba983aaa3202e11cfeccd62577d09aa4ac00a41be4cc7
1,e05e43fd6db63e69ecd77c758fda0b21b2f97f3f19229006384d7db9a4dcbb40
0,5748618ff12f216209bb6fff19e3d76a0b92e3b691207576234dff591cc70ded
1,5c7baaee5fef182538e38f4cf28e2efe0d0570d76fff27a73f7dad03a4d0af9c
0,9952d96272fd70796389c7c0c75c9860ffc82021ecef10cc4e5dcb0aceb56325
0,cbe3418f9978dd3724c7e796ef3ccbe469d98878288154511abc6ec7e1ec3b61
0,55f7f66c9fbadffa08571d6c2c53bcd17d38e7ce81bb580597062a4b2851337e
1,d948c58b6184363f4259fc6e75b010f6bec2423798776c7ea7858580030172d0
1,a616a889cde20f427d978469f50d19a616eff7b4f67ce632e3a40dcfd232ac4c
1,6772f5b43cdfa3aa5b90a40e7b050331e644be5cce671becb6c846519997b40d
0,4a253a5853c71f8d909d1f50e2ea23a623811499b2779cb8289b4f20a8022d52
1,97614c38b7e20e9735fe149a5bbd1b7642ee0fbbd4deba3030e6db94ba3af1ff
1,56f452e8eab77a2c2b1b676c4b67ae0d724fdc5178adb7bd0ebb53eefb352e37
1,9bc12cfea6c872614fbfd34a1ec1e2926d4436a70bcf2c9b1ff49ed7dc0fa998
1,f366ef6972f096f7c351b36282889a5aa24dd2f3a5a370a60aab2f931ff89022
1,3e18b50d58ea64364037e0e7bd005ba576d78680904b449a3be2376a70412d26
0,3697b254fdfad803485b701522477127a9548cd19016060b193c2164a495f06f
0,80b6eb48ef38b0f85410bc6055716f491cdcf3aff802024a9c0e32260df219b1
0,259a3dd65c4adc7a79afca7f6f337dcc135173c80001424d843f6e0f2501c960
1,19529273616dd93bcb925b2c72ff3eb0256aad6fd6600ce9d78366be634b6608
1,d4339e05963be501d5f7662b8c7c6a044280370f516a68b24ca1526509466d56
0,dc3dbb4abaa372c9ac057db7631055991537c87b9ae3412edbba0d57adfffd2d
0,c1a8cb65b6437b6600a9ceabafae45f34966cf1eedeb6b9010d67eb8e2918708
1,3c2cfa56c766bbf4a1d9203e9bd0cd0ca9966ebc6c214bd6f20e5c50b7ec0fae
1,af3e4c28206e48a7f50a007b84ab41dcc244a16b05bf7e4dfc7f5da3707159be
0,b6220bf6a19338ef52e4915cec508d06ae3cc4dfad0f9de5119f76499d79932b
1,37a23372de58cafd93ea6d952ac32cb7250ca126d66959942fa4a65d868d68c1
0,0db31b1b027bc9145936aad4e60021c2ae10a7d5fcbec0206103023dd7d0625a
1,a03dc3125c6597dc724f1798adeedaf3c53655fce7c4417f00609df36ff93416
1,6ac1b251e3145d601a3c05dcf29638fe2e3b73c8701cccb2fbe8e5a3c55efbe2
1,763daea687fcf46fe2b93d0da0253f8e22e6cc91fc57ebb80f2a1e76f617c829
1,c6b5080b0785666ace46772c4e8b20d2d55f7eac02353f9e9cef104675b2ce8e
1,fb77f6e6da4b5632728a951dfee709dbe52f31538db690ab9c8f32a10457c467
0,08adfad77bdeeae587c1dbd9280a432cbdcfa8779e5d859a20923ca744cb9fa1
1,737adc56baf7d4a58995aa6e25b9578cda1bd3c45abbaa18d206e6b4500eff12
1,93ad8017e6d96892b62b5d7ca4f69d4cfd7d48207e605f7cee3adfd65e8391de
0,00ab7eef84d112a7777a863092818c348d3bc2fdc31e5000d731b762d33d9b28
1,b0c16c9e0dac8ca14cd1723acf2fa24c941f613392d1af687f5c91099ea8c681
1,5c203478b0da74f8ca56b42c0d26593063a7294e733ce98f212c72657e32f6ae
0,05f328a0a485a292f4d7d0e1f8a9cc6486d5875452186cf8deb0c92fe1ef861a
0,2cb23038fe4f76e3e708d6122f1ebd4f728f6bd27254bc61cb3427bfe7b240dd
0,d3965f2a8d72b1df677d1645e9dbffb08f7b89f5b363c59a45b016e167db8a1b
1,d40677cb21ab60f173daf7a2c50cf91dc0e536167b2432b31ac8fcfe8feaa06e
1,5ae3f94d0c77d0c0d0494406e4d32c65e2899f794f76394fa244cece597297cc
1,123b11313b400763f8e3282608dac6dadb9fb181b6012b135670c41822cb1d52
1,80ab35ac0aa543d6e6a0dade0b30ce564dc6580f0345aa75c8ee7ab438f977fe
1,0f050dfeb5affd07c3c188396b9c4d8ebe3de91c6de188e0b078079e9a644e41
1,c43a6732c26cdc0cd3b321ef125e2ae25294f22a44a537515104775be0ddcd7e
1,dbdabce99778584e2e3d90383d0dffd94219b41bedef53c7771d6bce0ef40e2e
0,6fb6006f5c7f3f6fd7d9003aef0f17385513bece41f92d746903baf5d116bf2c
0,a6c3dae428d7f6b77ecad5c45c3ae00b5d020f7fbd0e15e03417397561b46daf
0,97537a659e17480942452d1b08513b6947f8c99d06dc7688b71cbfcc96af95c0
1,94ee3be09ef3ebc2d6ffe507bb511e9177c7794620a8e7e27dc76c53f35df792
0,ff81f8bc5c5b33037fb95df56602e919a35412e394b8a32761224681c54973cb
1,e8c6dde935a22b828311125cc5e5f54a5729606239137aa16e84c8eb90499498
0,fbdd316b3d1b2420807e424431ace526d11793c7445869a841cda5b5d607ab4d
1,8979c7f12d5e85a97319e2576131a1a6ad1b95c442f4819336012ffd7b259d24
1,814443ea25e86b846e652661224a323a4258c2cfa40ea154e131ff9b7d42d7df
1,e648a48882ba8ddf34baa9d6e402180ace68501465807022b2fbb5c9a2afa2e4
1,cce447960ab00486222da0bc4d31c4fd399f1cfebdd923571f706be8ff5a0da1
1,5736f611d92d3131ae39fa28e5baf6aae0dcd947442257d326af1d939c677385
0,fb7a5267a4a48f27f0802ee5bc4d0223a4e1d9ece196fd7abab516282d9486f5
0,ee8b67997419b3611c71e618113ea61f55976f0cca7f2d7958ca052d25ae107f
0,957c67fc3e4333f1989143582a60c09bcae6a3072fb511b8b7767d10ef6cd155
1,a65b89534a303c6b25ca77ace5ebaf3796f2f90b3bcd392b59dd767f35bf8b25
1,4a60331e8dfade04efb2d4e080725dca1a43e25a696a8d8720bcd980450e227d
1,6b7df29c739b74a5be398519d196adb2a04e7c0ae2fe9daae46a0838e1ea5a00
1,2df3123f0face97bd21a4f0f9c4b45fbf79d23520705956d268ea3d62c09dba8
1,6bec29b3f7ffcd67f3e1e16739bbf0e4ce4f44182967c4bd1a9b8370376c96d9
